経過時間_秒, Green, SinWave
18.931, 2.54, 0.38
18.971, 3.84, 0.27
19.002, 5.16, 0.21
19.036, 6.25, 0.19
19.068, 7.09, 0.22
19.101, 7.28, 0.29
19.135, 7.02, 0.40
19.171, 6.74, 0.56
19.198, 5.67, 1.24
19.234, 4.85, 5.49
19.269, 4.26, 4.85
19.300, 3.87, 4.27
19.335, 3.59, 3.62
19.369, 3.37, 3.02
19.404, 3.17, 2.43
19.436, 2.97, 1.94
19.469, 1.83, 1.38
19.507, 0.64, 0.72
19.536, 0.68, 0.49
19.572, 0.73, 0.54
19.601, 0.78, 0.86
19.636, 0.99, 1.54
19.675, 0.98, 2.60
19.699, 0.68, 3.37
19.735, 1.48, 4.59
19.771, 3.55, 5.80
19.804, 4.57, 6.80
19.837, 5.61, 7.45
19.870, 6.53, 7.82
19.904, 7.40, 8.11
19.937, 8.51, 8.30
19.969, 9.35, 8.40
20.002, 9.52, 8.41
20.051, 9.08, 8.25
20.071, 8.30, 8.13
20.106, 7.39, 3.65
20.136, 6.50, 4.58
20.169, 5.71, 5.33
20.202, 5.04, 6.07
20.237, 4.49, 6.82
20.272, 4.00, 7.52
20.305, 3.59, 8.11
20.352, 3.18, 8.75
20.375, 2.19, 9.00
20.406, 0.51, 9.27
20.438, 0.43, 9.44
20.470, 0.25, 9.52
20.502, 0.32, 9.49
20.538, 0.35, 9.35
20.570, 0.36, 9.11
20.603, 0.32, 8.77
20.644, 0.34, 8.22
20.673, 0.30, 5.95
20.705, 0.77, 3.93
20.739, 2.22, 4.80
20.776, 4.98, 5.76
20.808, 6.02, 6.55
20.841, 6.91, 7.32
20.871, 7.86, 7.94
20.904, 8.81, 8.73
20.938, 9.46, 9.37
20.983, 9.50, 9.54
21.007, 9.15, 9.30
21.043, 8.58, 8.55
21.069, 8.06, 7.75
21.109, 7.61, 6.22
21.140, 7.28, 4.90
21.176, 7.01, 3.38
21.210, 6.73, 2.09
21.239, 6.44, 1.36
21.275, 6.08, 0.83
21.305, 5.49, 0.51
21.337, 4.32, 0.30
21.372, 2.26, 0.24
21.410, 0.94, 0.37
21.440, 0.85, 0.61
21.475, 1.02, 1.05
21.509, 1.03, 1.61
21.538, 0.97, 2.18
21.571, 0.97, 2.91
21.607, 0.98, 0.34
21.650, 0.81, 1.36
21.670, 0.44, 2.15
21.708, 0.21, 4.00
21.741, 0.17, 5.77
21.774, 0.22, 7.41
21.806, 0.32, 8.41
21.841, 0.33, 8.89
21.872, 0.33, 9.21
21.906, 0.52, 9.45
21.951, 0.41, 9.57
21.971, 0.44, 9.55
22.007, 0.57, 9.40
22.042, 1.08, 9.12
22.070, 1.78, 8.80
22.104, 2.91, 8.31
22.149, 4.30, 7.53
22.172, 5.88, 7.07
22.210, 8.15, 6.26
22.237, 6.80, 5.66
22.283, 4.88, 4.60
22.310, 3.74, 5.51
22.338, 2.89, 4.32
22.377, 2.18, 5.87
22.411, 1.91, 7.00
22.443, 1.96, 7.41
22.470, 1.20, 7.69
22.512, 1.04, 8.00
22.550, 2.56, 8.14
22.582, 4.18, 8.14
22.617, 5.30, 8.04
22.640, 6.35, 7.90
22.683, 7.26, 7.52
22.709, 8.16, 7.21
22.739, 9.17, 6.79
22.772, 9.69, 6.26
22.806, 9.77, 5.66
22.841, 9.60, 5.00
22.872, 9.39, 4.39
22.915, 9.17, -0.50
22.940, 8.92, 9.74
22.974, 8.60, 8.81
23.019, 8.19, 4.71
23.050, 7.75, 2.24
23.076, 7.33, 1.84
23.105, 7.01, 1.48
23.141, 6.66, 1.18
23.176, 6.01, 1.04
23.211, 4.90, 1.07
23.248, 2.79, 1.28
23.275, 0.95, 1.53
23.309, 1.05, 1.98
23.343, 1.03, 2.55
23.377, 0.81, 3.22
23.419, 0.58, 4.15
23.441, 0.58, 4.66
23.484, 1.36, 5.70
23.515, 3.35, 6.44
