経過時間_秒, Green, SinWave
14.578, 8.22, 4.82
14.614, 8.29, 6.14
14.645, 8.17, 7.22
14.678, 7.97, 8.24
14.714, 7.76, 10.13
14.746, 7.10, 9.75
14.780, 6.21, 9.51
14.812, 5.10, 8.66
14.846, 3.70, 7.23
14.877, 2.62, 5.63
14.905, 1.79, 4.14
14.947, 0.82, 2.18
14.978, 0.58, 1.44
15.013, 1.23, 0.92
15.046, 2.64, 0.72
15.080, 4.63, 0.83
15.110, 6.68, 1.19
15.146, 8.33, 1.90
15.180, 9.43, 2.82
15.213, 9.83, 3.88
15.245, 9.73, 4.99
15.279, 9.27, 6.18
15.320, 8.56, 7.08
15.346, 7.70, 9.01
15.381, 6.53, 7.62
15.415, 5.27, 5.89
15.445, 3.82, 4.26
15.481, 2.33, 2.47
15.512, 2.01, 1.43
15.552, 1.18, 0.71
15.579, 0.66, 0.58
15.612, 0.75, 0.82
15.645, 1.48, 1.48
15.685, 2.75, 2.75
15.713, 4.31, 3.85
15.748, 5.93, 5.36
15.781, 7.31, 6.76
15.812, 8.25, 7.95
15.847, 8.98, 9.13
15.884, 9.49, 9.80
15.912, 9.49, 9.74
15.948, 8.97, 8.94
15.985, 8.13, 9.22
16.014, 7.05, 6.33
16.050, 5.75, 4.46
16.081, 4.55, 2.93
16.113, 3.24, 1.70
16.148, 1.94, 0.95
16.182, 1.51, 0.63
16.214, 0.73, 0.72
16.246, 0.33, 1.19
16.283, 0.49, 2.15
16.329, 1.28, 3.79
16.348, 2.53, 4.56
16.379, 4.02, 5.82
16.412, 5.38, 7.10
16.446, 6.31, 8.22
16.483, 6.67, 9.24
16.512, 6.71, 9.49
16.550, 6.59, 9.05
16.584, 6.71, 7.97
16.613, 6.24, 6.68
16.646, 5.09, 4.98
16.684, 3.72, 7.80
16.715, 2.50, 4.83
16.750, 1.87, 3.51
16.787, 1.43, 2.13
16.813, 0.96, 1.31
16.851, 0.99, 0.72
16.884, 1.71, 0.42
16.917, 2.91, 0.32
16.949, 4.30, 0.42
16.983, 5.64, 0.74
17.012, 6.78, 1.16
17.050, 7.57, 1.89
17.081, 8.00, 2.60
17.114, 8.59, 3.40
17.149, 9.69, 4.27
17.180, 9.47, 4.98
17.213, 8.87, 5.66
17.248, 8.06, 2.02
17.280, 6.97, 8.34
17.319, 5.69, 9.42
17.351, 4.45, 9.70
17.396, 3.20, 9.01
17.418, 2.27, 8.27
17.451, 0.84, 6.79
17.482, 0.91, 5.20
17.514, 2.08, 3.57
17.559, 4.18, 1.93
17.591, 6.09, 1.39
17.623, 7.07, 1.05
17.654, 8.06, 0.94
17.682, 8.74, 1.03
17.714, 9.21, 1.34
17.753, 9.53, 2.00
17.786, 9.56, 2.76
17.815, 9.37, 3.55
17.853, 8.87, 4.70
17.893, 8.18, 4.41
17.916, 7.24, 1.18
17.951, 6.03, 0.88
17.985, 4.71, 0.85
18.018, 3.53, 1.08
18.059, 2.75, 1.67
18.088, 2.26, 2.29
18.123, 1.78, 3.19
18.152, 2.95, 4.04
18.185, 5.08, 5.07
18.218, 6.72, 6.11
18.252, 7.82, 7.12
18.284, 8.94, 7.97
18.320, 9.63, 9.44
18.355, 9.86, 8.82
18.381, 9.67, 6.69
18.418, 9.29, 2.93
18.463, 8.84, 10.66
18.486, 8.29, 9.95
18.519, 7.68, 9.73
18.549, 6.94, 8.67
18.587, 6.02, 6.52
18.614, 5.04, 4.82
18.653, 4.08, 2.87
18.685, 3.26, 2.32
18.728, 2.40, 1.87
18.752, 1.67, 1.78
18.786, 3.20, 1.86
18.819, 4.99, 2.16
18.853, 6.75, 2.68
18.890, 8.11, 3.46
18.922, 8.84, 4.27
18.956, 9.35, 5.23
18.983, 9.33, 6.01
19.020, 9.15, 7.08
19.056, 8.57, 9.27
19.081, 7.77, 7.66
19.130, 6.76, 5.22
19.155, 5.53, 3.95
19.186, 4.21, 2.68
19.221, 2.84, 1.99
19.255, 1.75, 1.66
19.287, 1.12, 1.71
19.321, 0.61, 2.11
19.362, 1.23, 3.05
19.391, 2.62, 3.93
19.428, 4.45, 5.21
19.457, 6.43, 6.24
19.486, 7.91, 7.22
19.525, 9.02, 8.38
19.554, 9.50, 9.16
19.590, 9.48, 9.33
19.619, 9.05, 8.82
19.654, 8.20, 8.46
19.685, 7.20, 8.95
19.723, 5.81, 7.77
19.763, 4.17, 6.04
19.783, 2.80, 5.08
19.822, 2.40, 3.24
19.856, 1.44, 1.88
19.885, 0.76, 1.08
19.927, 0.91, 0.55
19.962, 1.82, 0.75
19.990, 3.35, 1.31
20.019, 5.25, 2.22
20.062, 6.98, 4.01
20.084, 8.37, 5.02
20.122, 9.39, 6.74
20.151, 9.90, 7.89
20.189, 9.85, 9.02
20.222, 9.61, 9.48
20.254, 9.12, 9.53
20.296, 8.46, 8.64
20.328, 7.63, 7.23
20.361, 6.54, 5.50
20.390, 5.44, 3.95
20.422, 4.32, 2.44
20.456, 3.48, 1.42
20.488, 3.18, 0.89
20.523, 2.86, 0.78
20.555, 2.82, 1.11
20.586, 4.39, 1.79
20.624, 6.48, 3.04
20.657, 7.89, 4.37
20.689, 8.90, 5.75
20.723, 9.63, 7.17
20.755, 9.67, 8.33
20.796, 9.22, 9.57
20.823, 8.35, 9.90
20.864, 7.21, 9.97
20.898, 5.83, 8.27
20.932, 4.22, 6.83
20.954, 2.85, 5.81
20.995, 1.90, 4.09
21.028, 0.95, 3.35
21.055, 0.40, 3.00
21.096, 0.53, 2.81
21.130, 1.30, 2.96
21.162, 2.54, 3.36
21.191, 3.80, 3.90
21.229, 4.82, 4.83
21.256, 5.28, 5.58
21.296, 5.27, 6.75
21.322, 4.89, 7.49
21.358, 4.22, 8.40
21.388, 3.72, 9.18
21.429, 2.90, 9.69
21.467, 2.37, 9.25
21.494, 2.54, 8.46
