経過時間_秒, Green, SinWave
15.593, 9.79, 7.26
15.624, 9.59, 8.14
15.660, 9.22, 9.02
15.701, 8.71, 5.82
15.724, 8.10, 5.22
15.756, 7.42, 3.94
15.801, 6.69, 2.31
15.831, 5.99, 1.44
15.859, 5.34, 0.85
15.898, 4.49, 0.43
15.932, 3.21, 0.49
15.957, 1.17, 0.78
15.998, 1.00, 1.69
16.023, 0.66, 2.46
16.066, 0.45, 4.04
16.091, 0.63, 5.04
16.127, 1.36, 6.47
16.156, 2.55, 7.54
16.193, 4.18, 8.68
16.227, 6.19, 9.41
16.256, 8.06, 9.75
16.294, 9.10, 9.77
16.334, 9.73, 9.26
16.365, 9.85, 8.53
16.399, 9.66, 7.45
16.432, 9.14, 6.22
16.465, 8.39, 8.48
16.490, 7.41, 9.22
16.525, 6.27, 9.68
16.560, 5.03, 9.86
16.598, 3.69, 9.71
16.626, 2.34, 9.39
16.678, 1.76, 8.35
16.692, 1.54, 7.99
16.731, 1.46, 6.83
16.764, 1.37, 5.75
16.799, 1.32, 4.57
16.823, 1.14, 3.78
16.864, 0.60, 2.53
16.899, 0.34, 1.64
16.933, 0.54, 0.99
16.957, 1.24, 0.68
17.001, 2.43, 0.44
17.034, 4.09, 0.57
17.064, 6.17, 0.91
17.090, 7.91, 1.35
17.135, 8.68, 2.42
17.162, 9.16, 3.21
17.191, 9.47, 4.13
17.229, 9.72, 5.39
17.268, 9.75, 6.67
17.300, 9.61, 7.64
17.331, 9.29, 8.46
17.361, 8.89, 7.19
17.398, 8.40, 4.91
17.425, 7.80, 3.82
17.465, 7.17, 2.36
17.492, 6.50, 1.55
17.533, 5.60, 0.72
17.564, 4.33, 0.38
17.599, 2.37, 0.34
17.633, 1.06, 0.64
17.676, 0.54, 1.47
17.698, 0.55, 2.06
17.732, 1.18, 3.14
17.759, 2.41, 4.10
17.799, 4.12, 5.59
17.825, 6.06, 6.53
17.866, 7.53, 7.88
17.899, 8.56, 8.79
17.931, 9.24, 9.44
17.959, 9.61, 9.73
18.003, 9.77, 9.65
18.031, 9.70, 9.25
18.065, 9.44, 8.45
18.093, 8.98, 6.87
18.133, 8.38, 8.50
18.166, 7.65, 9.16
18.201, 6.84, 9.60
18.232, 5.94, 9.77
18.262, 5.02, 9.71
18.300, 3.98, 9.33
18.334, 2.29, 8.72
18.367, 1.48, 7.93
18.399, 1.37, 7.02
18.435, 1.14, 5.87
18.473, 0.55, 4.61
18.498, 0.34, 3.80
18.531, 0.65, 2.79
18.575, 1.57, 1.68
18.600, 3.02, 1.22
18.632, 4.99, 0.79
18.666, 6.98, 0.56
18.699, 7.95, 0.57
18.736, 8.75, 0.86
18.767, 9.28, 1.32
18.803, 9.71, 2.06
18.835, 9.86, 2.88
18.865, 9.79, 3.74
18.900, 9.55, 4.82
18.936, 9.17, 7.71
18.967, 8.67, 4.70
18.998, 8.09, 3.28
19.034, 7.43, 1.85
19.064, 6.74, 1.13
19.099, 6.08, 0.58
19.134, 5.18, 0.34
19.168, 3.88, 0.43
19.199, 1.75, 0.78
19.232, 0.97, 1.42
19.267, 0.56, 2.34
19.299, 0.38, 3.35
19.335, 0.75, 4.61
19.366, 1.70, 5.73
19.403, 3.21, 7.01
19.432, 5.12, 7.92
19.467, 6.90, 8.93
19.503, 7.93, 9.69
19.537, 8.87, 9.88
19.568, 9.51, 9.58
19.601, 9.81, 8.80
19.634, 9.78, 7.64
19.671, 9.52, 6.02
19.703, 9.09, 9.09
19.734, 8.56, 9.71
19.765, 7.98, 9.81
19.800, 7.41, 9.60
19.834, 6.81, 9.08
19.872, 6.20, 8.17
19.908, 5.57, 7.08
19.932, 4.60, 6.25
19.972, 3.00, 4.81
20.000, 1.49, 3.80
20.034, 1.35, 2.67
20.072, 1.13, 1.61
20.105, 0.61, 0.96
20.135, 0.59, 0.57
20.171, 1.20, 0.37
20.205, 2.49, 0.48
20.237, 4.38, 0.84
20.267, 6.40, 1.37
20.309, 7.28, 2.41
20.339, 8.19, 3.30
20.371, 8.95, 4.35
20.402, 9.42, 5.40
20.437, 9.77, 6.56
20.473, 9.86, 7.66
20.503, 9.73, 8.45
20.535, 9.39, 9.16
20.572, 8.86, 7.75
20.607, 8.16, 6.32
20.636, 7.32, 5.17
20.672, 6.36, 3.75
20.716, 5.31, 2.23
20.742, 4.11, 1.56
20.772, 2.40, 1.00
20.802, 1.51, 0.67
20.834, 1.32, 0.60
20.871, 1.16, 0.87
20.911, 0.84, 1.57
20.937, 0.41, 2.23
20.974, 0.34, 3.36
21.006, 0.68, 4.47
21.035, 1.42, 5.52
21.072, 2.47, 6.83
21.104, 3.79, 7.86
21.138, 5.25, 8.79
21.168, 6.75, 9.44
21.206, 8.17, 9.85
21.242, 9.46, 9.78
21.272, 9.75, 9.40
21.303, 9.90, 8.71
21.341, 9.93, 7.54
21.374, 9.83, 6.32
21.402, 9.68, 5.21
21.443, 9.42, 9.72
21.469, 9.09, 9.56
21.515, 8.72, 8.63
21.539, 8.30, 7.96
21.575, 7.84, 6.78
21.610, 7.15, 5.51
21.639, 6.12, 4.43
21.671, 4.31, 3.28
21.706, 1.09, 2.16
21.748, 0.77, 1.17
21.783, 1.33, 0.64
21.803, 2.86, 0.45
21.840, 5.31, 0.32
21.882, 6.23, 0.53
21.908, 7.12, 0.85
21.947, 8.19, 1.57
21.975, 9.06, 2.25
22.008, 9.48, 3.17
22.037, 9.77, 4.06
22.069, 9.85, 5.09
22.115, 9.75, 6.59
22.149, 9.46, 7.56
22.176, 9.05, 7.90
22.207, 8.50, 8.98
22.236, 7.86, 9.51
22.270, 7.14, 9.87
22.310, 6.36, 9.88
