経過時間_秒, Green, SinWave
10.609, 5.00, 6.65
10.638, 4.32, 5.65
10.674, 3.55, 4.36
10.711, 2.12, 3.09
10.748, 1.02, 1.98
10.778, 0.83, 1.26
10.811, 0.59, 0.70
10.839, 0.34, 0.45
10.868, 0.52, 0.42
10.915, 1.27, 0.87
10.940, 2.64, 1.33
10.975, 4.64, 2.21
11.012, 7.05, 3.36
11.037, 7.97, 4.22
11.069, 9.09, 5.36
11.108, 9.60, 6.71
11.143, 9.59, 7.78
11.173, 9.24, 8.54
11.207, 8.80, 9.60
11.240, 8.39, 9.22
11.277, 7.96, 8.43
11.315, 7.47, 7.26
11.344, 6.83, 6.19
11.388, 6.08, 4.45
11.418, 5.21, 3.30
11.445, 4.25, 2.35
11.476, 3.07, 1.46
11.513, 1.39, 0.74
11.544, 1.11, 0.41
11.576, 1.01, 0.35
11.613, 0.64, 0.63
11.654, 0.48, 1.36
11.684, 0.85, 2.13
11.711, 1.83, 2.96
11.748, 3.55, 4.23
11.779, 5.70, 5.35
11.808, 7.26, 6.38
11.839, 8.34, 7.40
11.878, 9.30, 8.49
11.910, 9.70, 9.18
11.946, 9.61, 9.58
11.978, 9.31, 9.57
12.018, 8.92, 8.27
12.039, 8.48, 8.92
12.078, 8.01, 7.97
12.110, 7.42, 6.98
12.141, 6.75, 5.91
12.185, 6.00, 4.33
12.221, 5.20, 3.09
12.244, 4.36, 2.37
12.277, 2.99, 1.48
12.311, 1.31, 0.81
12.350, 1.12, 0.48
12.373, 0.91, 0.53
12.412, 0.47, 1.01
12.445, 0.56, 1.78
12.489, 1.31, 3.20
12.512, 2.79, 4.06
12.545, 4.97, 5.36
12.583, 6.81, 6.82
12.619, 7.88, 8.04
12.645, 9.06, 8.72
12.687, 9.59, 9.45
12.710, 9.47, 9.65
12.747, 8.96, 9.66
12.781, 8.34, 10.60
12.798, 7.79, 9.54
12.843, 7.37, 9.55
12.879, 6.95, 9.24
12.905, 6.52, 8.84
12.950, 5.95, 7.87
12.989, 5.20, 6.80
13.020, 4.38, 5.85
13.045, 3.38, 5.06
13.082, 1.48, 3.89
13.114, 1.11, 2.93
13.158, 0.96, 1.80
13.183, 0.50, 1.18
13.218, 0.45, 0.63
13.251, 0.93, 0.47
13.281, 1.99, 0.66
13.314, 3.61, 1.20
13.345, 5.76, 2.00
13.383, 7.74, 3.28
13.415, 8.94, 4.50
13.447, 9.48, 5.77
13.484, 9.37, 7.16
13.517, 8.83, 8.21
13.551, 8.16, 9.30
13.582, 7.52, 9.20
13.615, 6.92, 8.65
13.648, 6.29, 7.84
13.676, 5.55, 7.01
13.713, 4.71, 5.76
13.755, 3.73, 4.27
13.781, 2.67, 3.37
13.814, 1.57, 2.34
13.847, 1.26, 1.46
13.889, 1.07, 0.68
13.913, 1.02, 0.48
13.945, 0.83, 0.50
13.976, 0.47, 0.84
14.025, 0.54, 1.96
14.053, 1.16, 2.84
14.083, 2.43, 3.93
14.120, 4.29, 5.35
14.150, 6.43, 6.48
14.187, 7.96, 7.73
14.222, 9.13, 8.63
14.257, 9.66, 9.21
14.288, 9.65, 9.46
14.316, 9.32, 9.46
14.352, 8.93, 8.48
14.389, 8.56, 9.10
14.423, 8.20, 8.44
14.450, 7.78, 7.77
14.489, 7.24, 6.64
14.515, 6.55, 5.80
14.548, 5.75, 4.71
14.583, 4.88, 3.58
14.617, 3.76, 2.57
14.655, 1.76, 1.56
14.688, 1.32, 0.79
14.721, 1.09, 0.45
14.749, 0.55, 0.51
14.788, 0.43, 1.11
14.816, 0.92, 1.88
14.852, 2.06, 3.19
14.887, 3.86, 4.67
14.915, 6.10, 5.90
14.949, 7.63, 7.29
14.983, 8.88, 8.42
15.021, 9.52, 9.15
15.050, 9.49, 9.50
15.089, 9.03, 9.67
15.125, 8.45, 9.45
15.154, 7.89, 9.51
15.183, 7.40, 9.36
15.223, 6.90, 8.82
15.254, 6.29, 8.18
15.287, 5.53, 7.31
15.317, 4.58, 6.40
15.350, 3.50, 5.32
15.394, 2.35, 3.86
15.422, 1.44, 2.98
15.447, 1.18, 2.26
15.484, 0.64, 1.33
15.523, 0.44, 0.63
15.555, 0.83, 0.41
15.590, 1.91, 0.53
15.625, 3.51, 1.04
15.658, 5.71, 1.83
15.692, 7.40, 2.89
15.715, 8.46, 3.70
15.755, 9.31, 5.22
15.789, 9.52, 6.49
15.816, 9.22, 7.42
15.849, 8.70, 8.35
15.885, 8.16, 10.61
15.924, 7.68, 9.43
15.956, 7.23, 9.10
15.982, 6.72, 8.67
16.021, 6.14, 7.78
16.056, 5.46, 6.80
16.089, 4.73, 5.77
16.123, 4.00, 4.65
16.154, 2.79, 3.65
16.186, 0.91, 2.69
16.228, 0.53, 1.58
16.258, 0.43, 0.86
16.290, 0.96, 0.44
16.322, 2.27, 0.44
16.354, 4.30, 0.83
16.388, 6.24, 1.66
16.423, 7.05, 2.85
16.457, 7.97, 4.23
16.492, 9.04, 5.72
16.523, 9.66, 6.98
16.561, 9.79, 8.26
16.592, 9.63, 8.88
16.629, 9.37, 9.36
16.661, 9.09, 8.91
16.687, 8.79, 9.44
16.728, 8.42, 8.66
16.754, 7.94, 7.96
16.796, 7.33, 6.60
16.831, 6.61, 5.34
16.855, 5.82, 4.46
16.889, 4.73, 3.26
16.926, 2.94, 2.10
16.956, 1.17, 1.30
16.991, 1.04, 0.66
17.022, 0.53, 0.43
17.058, 0.53, 0.58
17.090, 1.21, 1.09
17.126, 2.62, 2.03
17.162, 4.77, 3.27
17.189, 6.45, 4.33
17.221, 7.17, 5.63
17.260, 8.13, 7.15
17.289, 9.10, 8.14
17.326, 9.73, 9.05
17.359, 9.93, 9.57
17.393, 9.86, 9.79
17.425, 9.64, 9.69
17.460, 9.33, 10.23
17.491, 8.95, 8.75
17.526, 8.55, 7.57
17.553, 8.15, 6.50
17.594, 7.70, 4.74
17.626, 7.19, 3.41
17.654, 6.58, 2.36
17.694, 5.58, 1.33
17.729, 3.97, 0.78
17.758, 1.54, 0.55
17.798, 1.24, 0.56
17.829, 0.59, 0.85
17.858, 0.48, 1.32
17.892, 1.03, 2.09
17.926, 2.25, 3.06
17.957, 3.99, 4.05
17.994, 6.04, 5.32
18.026, 7.63, 6.41
18.060, 8.88, 7.50
18.096, 9.51, 8.50
18.128, 9.51, 9.33
