経過時間_秒, Green, SinWave
17.209, 9.04, 9.63
17.243, 8.66, 9.68
17.274, 8.28, 8.84
17.318, 7.89, 7.49
17.349, 7.45, 6.31
17.383, 6.90, 4.92
17.410, 6.24, 3.83
17.446, 5.48, 2.51
17.474, 4.33, 1.70
17.515, 2.40, 0.92
17.551, 1.53, 0.68
17.582, 1.38, 0.84
17.628, 1.19, 1.64
17.646, 0.68, 2.12
17.686, 0.42, 3.44
17.716, 0.69, 4.58
17.749, 1.60, 5.88
17.781, 3.16, 7.10
17.816, 5.27, 8.28
17.842, 7.15, 8.95
17.883, 8.24, 9.63
17.916, 9.29, 9.75
17.942, 9.77, 9.55
17.984, 9.77, 8.74
18.017, 9.51, 7.73
18.043, 9.14, 6.78
18.087, 8.74, 7.41
18.118, 8.36, 5.43
18.142, 7.96, 4.39
18.185, 7.50, 2.64
18.216, 6.92, 1.62
18.250, 6.23, 0.90
18.285, 5.44, 0.47
18.317, 4.20, 0.40
18.345, 2.14, 0.59
18.383, 1.50, 1.20
18.416, 1.33, 2.03
18.447, 1.23, 3.01
18.487, 1.13, 4.44
18.519, 1.02, 5.65
18.550, 0.76, 6.79
18.578, 0.35, 7.72
18.618, 0.22, 8.88
18.650, 0.47, 9.54
18.684, 1.12, 9.82
18.717, 2.09, 9.65
18.754, 3.24, 8.96
18.783, 4.44, 8.10
18.817, 5.58, 6.83
18.849, 6.57, 5.47
18.886, 7.33, 3.88
18.916, 7.99, 2.68
18.949, 8.35, 1.60
18.985, 7.62, 0.85
19.016, 6.84, 0.48
19.053, 6.04, 7.60
19.084, 5.19, 5.96
19.117, 4.22, 5.06
19.149, 3.20, 4.14
19.184, 2.02, 3.15
19.216, 1.84, 2.30
19.251, 1.70, 1.49
19.283, 1.52, 0.85
19.316, 1.40, 0.41
19.350, 1.30, 0.22
19.389, 1.19, 0.36
19.419, 1.05, 0.72
19.452, 0.97, 1.35
19.486, 0.94, 2.19
19.519, 0.81, 3.16
19.550, 0.57, 4.13
19.586, 0.24, 5.27
19.619, 0.11, 6.25
19.651, 0.18, 7.08
19.689, 0.43, 7.77
19.719, 0.80, 8.14
19.752, 1.21, 8.34
19.786, 1.54, 8.32
19.817, 1.72, 8.09
19.850, 1.70, 7.66
19.884, 1.50, 7.02
19.919, 1.11, 4.87
19.952, 1.16, 7.37
19.987, 1.30, 7.57
20.020, 1.51, 7.62
20.050, 1.73, 7.55
20.085, 1.99, 7.31
20.118, 1.87, 6.95
20.150, 1.78, 6.49
20.186, 1.62, 5.87
20.217, 1.48, 5.26
20.250, 1.38, 4.55
20.286, 1.25, 3.76
20.322, 1.10, 2.97
20.354, 0.99, 2.30
20.385, 0.90, 1.70
20.418, 0.87, 1.13
20.452, 0.83, 0.58
20.485, 0.70, 0.23
20.524, 0.47, 0.09
20.556, 0.21, 0.20
20.585, 0.13, 0.47
20.631, 0.22, 1.19
20.652, 0.48, 1.62
20.687, 0.83, 2.46
20.719, 1.23, 3.30
20.754, 1.58, 4.25
20.786, 1.84, 5.10
20.819, 1.97, 5.91
20.856, 1.95, 6.65
20.893, 1.84, 7.13
20.921, 1.53, -2.67
20.954, 1.36, 1.68
20.986, 1.68, 1.55
21.024, 1.93, 1.38
21.051, 2.31, 1.24
21.086, 2.11, 1.06
21.125, 1.92, 0.86
21.156, 1.85, 0.70
21.186, 1.65, 0.56
21.221, 1.42, 0.42
21.254, 1.29, 0.24
21.285, 1.24, 0.13
21.320, 1.23, 0.13
21.356, 0.94, 0.25
21.386, 0.50, 0.45
21.422, 0.24, 0.75
21.457, 0.39, 1.10
21.486, 0.91, 1.37
21.525, 1.78, 1.70
21.558, 2.93, 1.82
21.591, 4.10, 1.91
21.621, 5.27, 1.96
21.657, 6.31, 1.99
21.686, 7.34, 1.99
21.719, 8.50, 1.96
21.757, 9.50, 1.88
21.790, 9.62, 1.79
21.828, 9.84, 1.65
21.860, 9.84, 1.52
21.886, 9.65, 1.39
21.925, 9.17, 0.36
21.952, 8.44, 9.65
21.991, 7.59, 9.18
22.026, 6.60, 8.55
22.058, 5.29, 7.82
22.091, 3.04, 6.96
22.118, 2.02, 6.19
22.159, 1.82, 4.97
22.188, 1.55, 4.10
22.228, 0.84, 2.96
22.256, 0.60, 2.23
22.288, 1.22, 1.51
22.328, 2.76, 0.81
22.364, 5.22, 0.41
22.390, 6.16, 0.26
22.423, 7.04, 0.26
22.466, 7.98, 0.56
22.493, 8.76, 0.92
22.526, 9.16, 1.51
22.553, 9.42, 2.11
22.590, 9.57, 3.07
22.620, 9.58, 3.92
22.670, 9.63, 5.42
22.691, 9.73, 6.04
22.722, 9.89, 6.93
22.766, 9.92, 8.07
22.791, 9.83, 8.61
22.835, 9.63, 9.35
22.861, 9.32, 103.57
22.901, 8.90, 9.85
22.922, 8.27, 9.63
22.961, 7.36, 8.85
22.995, 5.80, 7.86
23.025, 2.99, 6.80
23.058, 1.34, 5.53
23.089, 0.78, 4.31
23.125, 1.19, 2.98
23.154, 2.89, 2.06
23.189, 4.90, 1.49
23.227, 5.85, 1.04
23.268, 6.66, 0.73
23.294, 7.50, 0.63
23.325, 8.39, 0.60
23.367, 9.05, 0.75
23.389, 9.46, 0.90
23.429, 9.56, 1.32
23.456, 9.62, 1.68
23.499, 9.70, 2.40
23.524, 9.78, 2.88
23.557, 9.90, 3.58
23.599, 9.94, 4.50
23.630, 9.85, 5.24
23.655, 9.64, 5.79
23.693, 9.31, 16.44
23.726, 8.86, 9.88
23.767, 8.24, 9.92
23.801, 7.31, 9.44
23.826, 5.82, 8.81
23.858, 3.24, 7.74
23.892, 1.88, 6.36
23.923, 1.60, 5.02
23.958, 1.06, 3.54
24.000, 0.64, 2.08
24.034, 1.00, 1.56
24.060, 2.21, 1.25
24.094, 4.26, 0.95
24.125, 6.12, 0.80
24.161, 6.97, 0.77
24.194, 7.95, 0.89
24.223, 8.92, 1.10
24.260, 9.54, 1.51
24.303, 9.81, 2.16
24.327, 9.88, 2.60
24.367, 9.93, 3.41
24.394, 9.95, 4.02
24.433, 9.96, 4.93
24.466, 9.89, 5.74
24.501, 9.71, 6.55
24.536, 9.37, 8.16
24.561, 8.88, 6.38
24.594, 8.27, 4.27
24.631, 7.46, 2.18
24.668, 6.18, 1.49
24.703, 4.19, 1.06
24.725, 1.94, 0.86
24.767, 1.74, 0.66
24.800, 1.55, 0.65
24.825, 1.20, 0.74
24.860, 0.60, 0.99
24.895, 0.52, 1.39
24.935, 1.04, 2.00
24.968, 2.20, 2.62
25.002, 3.82, 3.33
25.027, 5.63, 3.90
25.070, 7.38, 4.94
25.101, 8.77, 5.69
25.134, 9.56, 6.49
25.158, 9.86, 7.05
25.194, 9.86, 7.84
25.236, 9.77, 8.64
25.268, 9.68, 9.73
25.301, 9.61, 10.07
25.327, 9.53, 9.90
25.367, 9.39, 9.69
25.393, 9.11, 9.16
25.433, 8.72, 7.82
25.467, 8.19, 6.34
25.502, 7.47, 4.68
25.528, 6.33, 3.48
25.568, 4.42, 1.89
25.600, 2.02, 1.33
25.636, 1.98, 0.86
25.669, 1.49, 0.60
25.702, 0.76, 0.52
25.734, 0.65, 0.60
25.760, 1.54, 0.79
25.800, 3.49, 1.28
25.835, 5.47, 1.89
25.869, 6.42, 2.62
25.900, 7.35, 3.37
25.935, 8.30, 4.30
25.966, 9.10, 5.15
25.995, 9.61, 5.95
26.036, 9.84, 7.03
