経過時間_秒, Green, SinWave
21.588, 9.68, 9.24
21.619, 9.34, 9.72
21.657, 8.84, 10.59
21.688, 8.27, 9.09
21.719, 7.68, 8.28
21.752, 7.08, 7.18
21.785, 6.49, 5.93
21.819, 5.89, 4.58
21.853, 5.05, 3.28
21.894, 3.70, 1.94
21.922, 1.47, 1.33
21.951, 0.84, 0.87
21.987, 0.59, 0.58
22.023, 0.89, 0.61
22.054, 1.92, 0.89
22.088, 3.55, 1.46
22.122, 5.60, 2.26
22.154, 6.94, 3.19
22.186, 7.94, 4.22
22.220, 8.93, 5.38
22.252, 9.63, 6.46
22.286, 9.91, 7.53
22.326, 9.90, 8.62
22.352, 9.68, 9.24
22.390, 9.34, 9.22
22.423, 8.86, 9.86
22.453, 8.27, 9.91
22.488, 7.61, 9.59
22.521, 6.90, 8.94
22.554, 6.15, 8.01
22.592, 5.40, 6.68
22.618, 4.29, 5.68
22.658, 2.61, 4.11
22.692, 1.36, 2.87
22.724, 1.24, 1.90
22.754, 0.63, 1.28
22.787, 0.49, 0.81
22.828, 0.96, 0.58
22.853, 2.10, 0.64
22.889, 3.83, 0.98
22.921, 5.96, 1.53
22.958, 7.02, 2.40
22.989, 8.10, 3.28
23.020, 8.98, 4.27
23.059, 9.58, 5.57
23.089, 9.84, 6.56
23.130, 9.84, 7.81
23.156, 9.59, 8.49
23.191, 9.17, 8.06
23.223, 8.59, 7.15
23.254, 7.95, 5.83
23.288, 7.26, 4.32
23.319, 6.55, 3.02
23.351, 5.82, 1.87
23.390, 5.09, 1.02
23.423, 3.90, 0.61
23.458, 2.16, 0.49
23.489, 1.27, 0.69
23.532, 1.27, 1.38
23.559, 0.87, 2.05
23.590, 0.49, 2.98
23.626, 0.64, 4.22
23.661, 1.42, 5.50
23.690, 2.78, 6.55
23.723, 4.60, 7.65
23.758, 6.81, 8.67
23.791, 7.79, 9.48
23.824, 8.88, 9.87
23.861, 9.59, 9.77
23.892, 9.88, 9.26
23.920, 9.84, 8.50
23.955, 9.60, 7.23
23.996, 9.17, 9.95
24.024, 8.61, 9.57
24.055, 7.91, 9.04
24.086, 7.16, 8.27
24.124, 6.35, 7.09
24.156, 5.51, 5.97
24.195, 4.71, 4.53
24.227, 3.66, 3.39
24.257, 1.91, 2.43
24.292, 1.21, 1.50
24.322, 0.84, 0.93
24.356, 0.46, 0.55
24.391, 0.56, 0.52
24.424, 1.23, 0.80
24.458, 2.38, 1.40
24.487, 3.85, 2.11
24.525, 5.47, 3.29
24.571, 7.06, 4.92
24.597, 8.63, 5.87
24.624, 9.67, 6.83
24.660, 9.63, 8.01
24.688, 9.28, 8.74
24.745, 8.78, 9.27
24.769, 8.17, 9.80
24.792, 7.45, 9.84
24.828, 6.59, 9.59
24.857, 5.64, 9.14
24.890, 4.57, 8.37
24.925, 3.43, 7.32
24.956, 2.31, 6.26
24.993, 1.45, 4.90
25.024, 1.29, 3.78
25.058, 1.22, 2.65
25.093, 1.04, 1.67
25.129, 0.70, 0.93
25.154, 0.42, 0.62
25.191, 0.62, 0.46
25.229, 1.37, 0.70
25.263, 2.68, 1.24
25.294, 4.42, 1.97
25.323, 6.49, 2.82
25.357, 7.91, 3.96
25.396, 8.96, 5.37
25.427, 9.68, 6.48
25.460, 9.90, 7.57
25.493, 9.83, 8.51
25.523, 9.57, 9.18
25.571, 9.15, 7.49
25.597, 8.60, 7.45
25.629, 7.92, 6.21
25.663, 7.16, 4.81
25.694, 6.33, 3.56
25.728, 5.46, 2.32
25.761, 4.58, 1.37
25.792, 3.39, 0.76
25.837, 1.44, 0.37
25.863, 1.21, 0.44
25.895, 1.12, 0.82
25.927, 0.91, 1.48
25.961, 0.47, 2.46
25.993, 0.46, 3.57
26.030, 1.00, 4.98
26.063, 2.11, 6.26
26.103, 3.73, 7.69
26.129, 5.73, 8.49
26.160, 7.44, 9.27
26.196, 8.49, 9.81
26.225, 9.35, 9.92
26.258, 9.83, 9.68
26.295, 9.94, 8.97
26.328, 9.86, 8.01
26.358, 9.62, 6.92
26.396, 9.25, 10.04
26.427, 8.74, 9.69
26.464, 8.11, 9.09
26.502, 7.40, 8.15
26.527, 6.61, 7.39
26.562, 5.80, 6.21
26.607, 4.92, 4.59
26.627, 3.52, 3.88
26.669, 1.45, 2.52
26.702, 1.31, 1.63
26.734, 1.11, 0.99
26.762, 0.61, 0.63
26.794, 0.61, 0.46
26.830, 1.26, 0.61
26.871, 2.57, 1.18
26.903, 4.37, 1.90
26.937, 6.54, 2.87
26.963, 7.52, 3.72
27.004, 8.58, 5.16
27.037, 9.48, 6.33
27.069, 9.86, 7.40
27.103, 9.86, 8.39
27.131, 9.61, 9.06
27.165, 9.22, 9.64
27.202, 8.70, 10.83
27.228, 8.09, 9.76
27.269, 7.43, 9.20
27.302, 6.73, 8.44
27.325, 5.99, 7.77
27.361, 5.21, 6.56
27.395, 4.30, 5.32
27.429, 2.80, 4.06
27.469, 1.41, 2.71
27.496, 1.32, 1.93
27.531, 1.23, 1.21
27.564, 0.97, 0.77
27.608, 0.50, 0.58
27.631, 0.48, 0.67
27.676, 1.04, 1.20
27.700, 2.18, 1.67
27.734, 3.86, 2.50
27.762, 6.07, 3.32
27.809, 7.48, 4.84
27.834, 8.51, 5.69
27.866, 9.43, 6.74
27.898, 9.86, 7.70
27.937, 9.90, 8.72
27.962, 9.70, 9.26
27.996, 9.37, 9.73
28.034, 8.90, 9.61
28.070, 8.35, 8.72
28.100, 7.74, 7.81
28.142, 7.09, 6.25
28.170, 6.38, 5.13
28.198, 5.62, 4.01
28.233, 4.76, 2.72
28.264, 3.32, 1.77
28.303, 1.36, 1.01
28.328, 1.26, 0.69
28.368, 1.09, 0.48
28.399, 0.60, 0.58
28.436, 0.38, 0.99
28.463, 0.67, 1.48
28.514, 1.51, 2.77
28.546, 2.83, 3.75
28.576, 4.58, 4.74
28.601, 6.63, 5.59
28.635, 8.27, 6.71
28.669, 9.30, 7.74
28.698, 9.81, 8.51
28.741, 9.85, 9.49
28.775, 9.61, 9.87
28.797, 9.24, 9.91
28.835, 8.74, 9.26
28.868, 8.13, 9.80
28.901, 7.44, 9.47
28.934, 6.66, 8.87
28.976, 5.81, 7.76
29.004, 4.92, 6.85
29.036, 4.01, 5.72
29.066, 2.56, 4.63
29.102, 1.51, 3.35
29.142, 1.43, 2.10
29.167, 1.32, 1.47
29.199, 1.09, 0.86
29.233, 0.63, 0.48
29.270, 0.40, 0.39
29.305, 0.72, 0.63
29.335, 1.63, 1.07
29.368, 3.13, 1.79
29.404, 5.12, 2.79
29.434, 7.11, 3.76
29.472, 8.10, 5.07
29.515, 9.10, 6.55
29.533, 9.71, 7.13
29.575, 9.87, 8.35
29.610, 9.70, 9.15
29.639, 9.32, 9.60
29.670, 8.77, 9.63
29.710, 8.09, 8.82
29.736, 7.35, 8.14
29.768, 6.56, 7.14
29.800, 5.77, 6.02
29.842, 4.99, 4.48
29.870, 4.24, 3.48
29.904, 3.07, 2.38
29.942, 1.19, 1.37
29.972, 1.05, 0.80
29.998, 1.04, 0.50
30.034, 1.01, 0.42
30.078, 0.75, 0.82
30.110, 0.42, 1.44
30.135, 0.51, 2.10
30.175, 1.08, 3.37
30.206, 2.13, 4.49
30.245, 3.69, 5.94
30.275, 5.69, 7.01
30.304, 7.72, 7.95
30.335, 8.80, 8.79
30.370, 9.54, 9.46
30.409, 9.86, 9.84
30.442, 9.84, 9.82
30.477, 9.66, 9.47
30.511, 9.29, 9.35
30.544, 8.79, 9.59
30.578, 8.18, 9.06
30.610, 7.47, 8.36
