経過時間_秒, Green, SinWave
16.687, 0.93, 7.80
16.716, 0.37, 2.18
16.748, 0.15, 3.13
16.783, 0.22, 4.37
16.815, 0.43, 5.57
16.847, 0.63, 6.76
16.881, 0.65, 7.91
16.914, 0.94, 8.69
16.964, 0.97, 9.29
16.988, 0.61, 9.50
17.015, 0.29, 9.67
17.046, 0.26, 9.78
17.089, 0.53, 9.79
17.120, 1.04, 9.67
17.151, 1.80, 9.47
17.190, 2.88, 9.09
17.217, 4.51, 8.75
17.250, 7.33, 8.27
17.287, 8.34, 7.64
17.321, 7.18, 7.00
17.360, 5.69, 6.22
17.389, 4.01, 5.95
17.417, 2.71, 5.39
17.450, 2.30, 4.72
17.483, 2.04, 4.07
17.517, 1.87, 3.43
17.548, 1.85, 2.89
17.589, 1.84, 2.24
17.621, 1.73, 1.48
17.650, 1.51, 1.05
17.688, 0.85, 0.96
17.718, 0.74, 1.25
17.749, 1.74, 1.87
17.785, 4.06, 2.94
17.817, 5.32, 4.12
17.848, 6.27, 5.36
17.889, 7.12, 6.98
17.921, 8.03, 8.10
17.950, 8.90, 8.72
17.986, 9.55, 9.15
18.022, 9.88, 9.48
18.049, 9.89, 9.66
18.083, 9.78, 9.78
18.121, 9.70, 9.80
18.156, 9.70, 9.70
18.180, 9.78, 9.56
18.218, 9.89, 9.25
18.253, 9.90, 8.85
18.285, 9.78, 8.42
18.321, 9.53, 7.85
18.356, 9.13, 7.23
18.384, 8.55, 6.70
18.422, 7.70, 5.95
18.450, 6.34, 5.39
18.489, 4.00, 4.60
18.523, 0.31, 3.93
18.555, 0.29, 3.34
18.583, 0.60, 2.84
18.621, 1.06, 2.26
18.654, 1.55, 1.48
18.688, 1.95, 1.01
18.722, 2.29, 0.96
18.750, 2.94, 1.23
18.789, 4.36, 2.06
18.822, 5.43, 3.08
18.853, 5.90, 4.23
18.889, 6.53, 5.68
18.923, 7.21, 7.02
18.960, 7.95, 8.29
18.986, 8.78, 8.76
19.022, 9.51, 9.18
19.056, 9.81, 9.49
19.087, 9.76, 9.68
19.121, 9.56, 9.79
19.155, 9.34, -9.86
19.193, 9.13, 0.73
19.221, 8.94, 0.42
19.254, 8.71, 0.29
19.305, 8.40, 0.62
19.325, 7.96, 0.91
19.356, 7.32, 1.54
19.396, 6.39, 2.59
19.422, 4.89, 3.39
19.454, 2.35, 4.45
19.497, 2.00, 5.92
19.530, 1.83, 7.00
19.558, 1.66, 7.84
19.596, 1.55, 8.89
19.621, 1.47, 9.46
19.652, 1.39, 9.83
19.697, 1.32, 9.62
19.732, 1.25, 8.88
19.755, 1.15, 8.16
19.785, 0.92, 7.00
19.823, 0.51, 5.32
19.856, 0.23, 3.83
19.897, 0.24, 2.16
19.920, 0.51, 1.47
19.956, 1.00, 0.79
19.988, 1.59, 0.42
20.031, 2.14, 0.31
20.056, 2.52, 0.45
20.086, 2.64, 0.82
20.125, 2.53, 1.58
20.158, 2.25, 2.45
20.193, 1.88, 3.77
20.220, 1.48, 4.63
20.256, 1.17, 5.80
20.287, 1.57, 6.78
20.324, 2.10, 7.84
20.356, 2.07, 8.70
20.391, 1.87, 9.57
20.421, 1.62, 9.85
20.466, 1.35, 9.45
20.498, 1.12, 8.59
20.525, 0.92, 7.57
20.564, 0.81, 5.79
20.602, 0.76, 3.94
20.629, 0.73, 2.71
20.657, 0.69, 1.65
20.688, 0.55, 1.03
20.724, 0.29, 0.53
20.764, 0.29, 0.30
20.793, 0.70, 0.35
20.822, 1.57, 0.58
20.864, 2.86, 1.23
20.891, 4.46, 1.82
20.925, 6.28, 2.72
20.959, 8.20, 3.74
20.997, 9.57, 4.96
21.024, 9.56, 5.84
21.064, 9.12, 7.08
21.100, 8.50, 7.73
21.133, 7.85, 8.79
21.157, 7.23, 9.19
21.191, 6.61, 9.60
21.222, 5.94, 9.81
21.265, 5.19, 9.82
21.297, 4.35, 9.63
21.322, 3.44, 9.35
21.356, 2.34, 8.82
21.392, 1.38, 8.09
21.424, 1.20, 7.32
21.469, 1.03, 6.10
21.489, 0.92, 5.53
21.530, 0.82, 4.35
21.564, 0.63, 3.40
21.591, 0.58, 2.69
21.632, 0.36, 1.75
21.664, 0.29, 0.69
21.698, 0.66, 0.29
21.732, 1.75, 0.76
21.763, 3.66, 1.89
21.798, 5.93, 3.72
21.830, 6.79, 5.64
21.857, 7.68, 7.20
21.897, 8.66, 8.74
21.932, 9.47, 9.30
21.960, 9.77, 9.62
22.000, 9.66, 9.84
22.029, 9.34, 9.83
22.065, 8.96, 2.52
