経過時間_秒, Green, SinWave
20.249, 8.97, 7.98
20.286, 8.34, 7.32
20.322, 7.84, 6.63
20.355, 7.57, 5.95
20.391, 7.40, 5.20
20.425, 7.22, 4.48
20.455, 6.90, 3.86
20.493, 6.37, 3.11
20.525, 5.67, 2.53
20.553, 4.87, 2.05
20.588, 3.56, 1.28
20.624, 1.33, 0.66
20.656, 1.17, 0.51
20.691, 1.09, 0.79
20.725, 0.92, 1.48
20.755, 0.83, 2.39
20.786, 0.81, 3.54
20.824, 0.94, 5.11
20.861, 0.96, 6.64
20.883, 0.64, 7.48
20.925, 0.53, 8.62
20.958, 1.09, 9.04
20.990, 2.48, 9.36
21.028, 4.73, 9.63
21.056, 6.41, 9.74
21.094, 7.30, 9.77
21.121, 8.50, 9.71
21.162, 9.36, 9.49
21.188, 9.59, 9.27
21.223, 9.31, 8.88
21.255, 8.88, 8.44
21.298, 8.46, 3.74
21.324, 8.18, 2.17
21.360, 8.04, 1.35
21.389, 7.89, 0.75
21.425, 7.74, 0.51
21.460, 7.45, 0.85
21.487, 7.02, 1.48
21.521, 6.52, 2.63
21.558, 5.61, 4.21
21.591, 4.05, 5.72
21.623, 1.38, 7.11
21.657, 1.17, 8.32
21.693, 1.07, 8.84
21.726, 1.05, 9.21
21.766, 0.98, 9.50
21.796, 0.97, 9.60
21.823, 0.92, 9.60
21.858, 0.99, 9.48
21.893, 0.90, 9.22
21.924, 0.53, 8.88
21.959, 0.59, 8.38
21.989, 1.35, 7.87
22.017, 2.95, 7.34
22.062, 5.35, 6.39
22.089, 6.65, 5.79
22.125, 7.58, 4.97
22.160, 8.58, 4.17
22.189, 9.41, 3.52
22.225, 9.73, 2.78
22.261, 9.63, 2.10
22.294, 9.34, 1.32
22.335, 9.01, 0.59
22.363, 8.66, 0.53
22.394, 8.32, 0.87
22.426, 7.93, 1.66
22.461, 7.55, 2.91
22.492, 7.10, 4.25
22.527, 6.63, 5.85
22.566, 6.09, 7.51
22.594, 5.13, 8.38
22.624, 3.42, 8.82
22.664, 1.25, 9.25
22.691, 1.07, 9.46
22.729, 1.00, 9.60
22.758, 0.95, 9.60
22.796, 0.96, 9.45
22.824, 1.01, 9.23
22.858, 1.01, 8.86
22.891, 0.96, 8.40
22.928, 0.83, -0.29
22.962, 0.67, 2.17
23.000, 0.40, 1.02
23.027, 0.61, 0.81
23.060, 1.53, 1.38
23.095, 3.20, 2.86
23.127, 5.73, 4.70
23.162, 7.03, 6.78
23.195, 8.05, 8.23
23.234, 9.15, 8.90
23.275, 9.64, 9.29
23.294, 9.58, 9.34
23.328, 9.22, 9.25
23.358, 8.84, 8.97
23.392, 8.60, 8.44
23.428, 8.52, 7.66
23.457, 8.49, 6.91
23.500, 8.42, 5.66
23.532, 8.19, 4.69
23.563, 7.77, 3.76
