経過時間_秒, Green, SinWave
13.261, 1.31, 1.86
13.300, 2.35, 2.87
13.334, 3.38, 3.91
13.368, 4.39, 5.01
13.399, 5.45, 6.04
13.435, 6.52, 7.17
13.469, 7.25, 8.11
13.502, 8.13, 8.94
13.526, 8.30, 9.41
13.559, 9.41, 9.76
13.595, 8.79, 9.72
13.633, 7.80, 9.22
13.669, 6.58, 11.56
13.694, 5.43, 8.67
13.735, 4.40, 7.43
13.769, 3.67, 6.11
13.801, 2.69, 4.76
13.827, 1.42, 3.66
13.868, 1.86, 2.10
13.901, 2.16, 1.29
13.934, 1.87, 0.79
13.968, 1.28, 0.45
14.002, 0.61, 0.32
14.028, 0.41, 0.36
14.068, 0.64, 0.65
14.092, 1.37, 0.97
14.134, 2.25, 1.70
14.169, 3.41, 2.49
14.200, 4.67, 3.29
14.234, 5.87, 4.23
14.268, 7.82, 5.21
14.310, 8.96, 6.39
14.334, 9.47, 7.02
14.369, 9.54, 7.85
14.401, 9.05, 8.65
14.433, 8.35, 9.25
14.463, 7.12, 7.20
14.500, 5.94, 9.49
14.528, 4.48, 9.18
14.567, 3.11, 8.36
14.602, 1.93, 7.29
14.634, 1.15, 6.14
14.667, 1.61, 4.85
14.702, 1.49, 3.50
14.737, 1.17, 2.28
14.768, 0.76, 1.47
14.800, 0.45, 0.93
14.837, 0.27, 0.53
14.869, 0.30, 0.39
14.904, 0.58, 0.48
14.931, 1.19, 0.72
14.968, 1.88, 1.25
15.004, 2.75, 1.99
15.037, 3.56, 2.82
15.069, 4.40, 3.72
15.108, 5.66, 4.88
15.134, 6.32, 5.67
15.168, 7.97, 6.66
15.201, 8.85, 7.55
15.235, 8.11, 8.36
15.271, 7.01, 9.14
15.304, 5.04, 7.25
15.338, 3.37, 7.22
15.367, 2.92, 6.28
15.403, 2.36, 4.97
15.435, 1.95, 3.77
15.483, 1.16, 2.12
15.510, 1.22, 1.38
15.539, 1.28, 0.84
15.575, 0.78, 0.41
15.601, 0.61, 0.26
15.635, 0.53, 0.31
15.667, 0.36, 0.58
15.704, 0.51, 1.17
15.737, 0.99, 1.89
15.770, 1.79, 2.77
15.804, 2.61, 3.78
15.836, 3.42, 4.77
15.867, 4.10, 5.73
15.902, 5.07, 6.73
